Week Ending/Date,Location,Average_Price
15/08/2020,ALL INDIA,254.63(148.12)
08/08/2020,ALL INDIA,253.63(153.31)
01/08/2020,ALL INDIA,244.56(151.58)
25/07/2020,ALL INDIA,220.00(150.30)
18/07/2020,ALL INDIA,232.60(148.37)
11/07/2020,ALL INDIA,200.86(146.95)
04/07/2020,ALL INDIA,219.07(151.15)
27/06/2020,ALL INDIA,209.90(153.31)
20/06/2020,ALL INDIA,195.71(157.29)
13/06/2020,ALL INDIA,176.35(150.22)
06/06/2020,ALL INDIA,175.01(145.38)
30/05/2020,ALL INDIA,149.33(143.88)
23/05/2020,ALL INDIA,151.28(143.98)
16/05/2020,ALL INDIA,155.76(142.07)
09/05/2020,ALL INDIA,130.96(143.36)
02/05/2020,ALL INDIA,126.48(149.81)
25/04/2020,ALL INDIA,110.53(144.86)
18/04/2020,ALL INDIA,130.27(143.78)
11/04/2020,ALL INDIA,121.58(137.47)
04/04/2020,ALL INDIA,NS(128.69)
21/03/2020,ALL INDIA,90.16(113.45)
14/03/2020,ALL INDIA,92.34(110.48)
07/03/2020,ALL INDIA,92.18(113.16)
29/02/2020,ALL INDIA,94.35(112.57)
22/02/2020,ALL INDIA,95.98(111.34)
15/02/2020,ALL INDIA,99.44(115.25)
08/02/2020,ALL INDIA,104.64(118.98)
01/02/2020,ALL INDIA,110.13(121.96)
25/01/2020,ALL INDIA,115.19(127.41)
18/01/2020,ALL INDIA,120.01(130.16)
11/01/2020,ALL INDIA,125.63(132.53)
04/01/2020,ALL INDIA,132.36(133.70)
