Week Ending/Date,Location,Average_Price
28/11/2009,ALL INDIA,112.18 (92.59)
21/11/2009,ALL INDIA,112.34 (92.50)
14/11/2009,ALL INDIA,118.69 (93.04)
07/11/2009,ALL INDIA,114.43 (96.69)
31/10/2009,ALL INDIA,110.19 (94.38)
24/10/2009,ALL INDIA,114.06 (103.77)
17/10/2009,ALL INDIA,120.38 (102.95)
10/10/2009,ALL INDIA,113.04 (86.32)
03/10/2009,ALL INDIA,85.22 (101.51)
26/09/2009,ALL INDIA,110.87 (104.11)
19/09/2009,ALL INDIA,110.42 (101.60)
12/09/2009,ALL INDIA,108.25 (96.14)
05/09/2009,ALL INDIA,110.82 (94.37)
29/08/2009,ALL INDIA,108.39(93.90)
22/08/2009,ALL INDIA,109.12 (94.52)
15/08/2009,ALL INDIA,109.91 (94.44)
08/08/2009,ALL INDIA,110.52 (92.02)
01/08/2009,ALL INDIA,110.97 (90.12)
25/07/2009,ALL INDIA,108.31 (88.97)
18/07/2009,ALL INDIA,106.48 (89.21)
11/07/2009,ALL INDIA,108.62 (87.83)
04/07/2009,ALL INDIA,111.76 (88.66)
27/06/2009,ALL INDIA,112.31 (89.90)
20/06/2009,ALL INDIA,112.77 (87.19)
13/06/2009,ALL INDIA,110.06 (82.10)
06/06/2009,ALL INDIA,116.77 (78.44)
30/05/2009,ALL INDIA,120.64 (78.03)
23/05/2009,ALL INDIA,122.47 (78.63)
16/05/2009,ALL INDIA,119.14 (78.45)
09/05/2009,ALL INDIA,112.15 (77.51)
02/05/2009,ALL INDIA,106.79 (78.25)
25/04/2009,ALL INDIA,102.94 (76.12)
18/04/2009,ALL INDIA,94.14 (66.23)
11/04/2009,ALL INDIA,87.05 (63.89)
04/04/2009,ALL INDIA,83.51 (60.32)
28/03/2009,ALL INDIA,78.36 (58.80)
21/03/2009,ALL INDIA,77.48 (56.59)
14/03/2009,ALL INDIA,77.44 (58.32)
07/03/2009,ALL INDIA,77.63 (63.97)
28/02/2009,ALL INDIA,77.40 (56.21)
21/02/2009,ALL INDIA,78.77 (59.15)
14/02/2009,ALL INDIA,81.62 (60.99)
07/02/2009,ALL INDIA,83.30 (61.85)
31/01/2009,ALL INDIA,82.59 (63.78)
24/01/2009,ALL INDIA,87.37 (65.05)
17/01/2009,ALL INDIA,85.33 (68.41)
10/01/2009,ALL INDIA,86.06(70.69)
03/01/2009,ALL INDIA,86.46(72.01)
