Week Ending/Date,Location,Average_Price
17/02/2018,NORTH INDIA,108.40(112.09)
10/02/2018,NORTH INDIA,110.52 (112.64)
03/02/2018,NORTH INDIA,116.37 (116.26)
27/01/2018,NORTH INDIA,114.88(119.31)
20/01/2018,NORTH INDIA,127.23(125.72)
14/01/2018,NORTH INDIA,129.80 (128.19)
07/01/2018,NORTH INDIA,137.19 (134.28)
29/12/2018,SOUTH INDIA,88.46 (65.60)
22/12/2018,SOUTH INDIA,107.82 (92.69)
15/12/2018,SOUTH INDIA,107.63 (92.47)
08/12/2018,SOUTH INDIA,111.23 (89.80)
01/12/2018,SOUTH INDIA,111.03 (88.81)
24/11/2018,SOUTH INDIA,110.67 (89.96)
17/11/2018,SOUTH INDIA,109.29 (89.67)
10/11/2018,SOUTH INDIA,114.60 (90.46)
27/10/2018,SOUTH INDIA,104.57 (88.51)
13/10/2018,SOUTH INDIA,104.57 (88.51)
20/10/2018,SOUTH INDIA,106.02 (114.11)
06/10/2018,SOUTH INDIA,104.58 (90.27)
29/09/2018,SOUTH INDIA,106.49 (89.81)
22/09/2018,SOUTH INDIA,109.19 (87.51)
15/09/2018,SOUTH INDIA,106.52 (84.35)
08/09/2018,SOUTH INDIA,103.43 (70.15)
01/09/2018,SOUTH INDIA,109.00 (81.26)
25/08/2018,SOUTH INDIA,91.50 (82.79)
18/08/2018,SOUTH INDIA,99.37 (82.88)
11/08/2018,SOUTH INDIA,94.24 (88.58)
04/04/2018,SOUTH INDIA,95.65 (87.61)
28/07/2018,SOUTH INDIA,93.78 (86.91)
21/07/2018,SOUTH INDIA,91.21 (83.90)
14/07/2018,SOUTH INDIA,92.68 (91.05)
07/07/2018,SOUTH INDIA,89.59 (102.86)
30/06/2018,SOUTH INDIA,90.61 (88.02)
23/06/2018,SOUTH INDIA,91.92 (90.20)
16/06/2018,SOUTH INDIA,93.18 (90.77)
09/06/2018,SOUTH INDIA,92.96 (90.83)
02/06/2018,SOUTH INDIA,91.72 (92.05)
26/05/2018,SOUTH INDIA,91.01 (96.75)
19/05/2018,SOUTH INDIA,93.91 (101.01)
12/05/2018,SOUTH INDIA,97.70 (99.83)
05/05/2018,SOUTH INDIA,102.29 (102.34)
28/04/2018,SOUTH INDIA,103.24 (106.48)
21/04/2018,SOUTH INDIA,107.09 (116.20)
14/04/2018,SOUTH INDIA,103.42 (105.47)
07/04/2018,SOUTH INDIA,104.84 (118.24)
31/03/2018,SOUTH INDIA,93.51 (118.83)
24/03/2018,SOUTH INDIA,106.37 (118.23)
17/03/2018,SOUTH INDIA,105.75 (118.27)
10/03/2018,SOUTH INDIA,104.83 (119.35)
03/03/2018,SOUTH INDIA,104.38 (120.61)
24/02/2018,SOUTH INDIA,105.87 (118.05)
17/02/2018,SOUTH INDIA,105.34(117.22)
10/02/2018,SOUTH INDIA,105.88 (115.77)
03/02/2018,SOUTH INDIA,104.47 (113.88)
27/01/2018,SOUTH INDIA,101.83(112.79)
20/01/2018,SOUTH INDIA,100.39 (112.90)
14/01/2018,SOUTH INDIA,100.45 (112.34)
07/01/2018,SOUTH INDIA,97.29 (110.93)
29/12/2018,ALL INDIA,144.68 (139.88)
22/12/2018,ALL INDIA,141.32 (133.24)
15/12/2018,ALL INDIA,144.19 (135.43)
08/12/2018,ALL INDIA,148.16 (136.25)
01/12/2018,ALL INDIA,148.80 (137.57)
24/11/2018,ALL INDIA,144.93 (138.47)
17/11/2018,ALL INDIA,145.67 (137.71)
10/11/2018,ALL INDIA,148.71 (139.19)
27/10/2018,ALL INDIA,144.01 (139.27)
13/10/2018,ALL INDIA,144.01 (139.27)
20/10/2018,ALL INDIA,106.02 (152.41)
06/10/2018,ALL INDIA,145.25 (136.85)
29/09/2018,ALL INDIA,145.58 (89.81)
22/09/2018,ALL INDIA,145.04 (139.41)
15/09/2018,ALL INDIA,147.05 (133.54)
08/09/2018,ALL INDIA,147.91 (135.11)
01/09/2018,ALL INDIA,148.67 (134.70)
25/08/2018,ALL INDIA,148.40 (139.18)
18/08/2018,ALL INDIA,148.55 (140.16)
11/08/2018,ALL INDIA,150.94 (140.76)
04/04/2018,ALL INDIA,149.37 (137.15)
28/07/2018,ALL INDIA,149.47 (137.38)
21/07/2018,ALL INDIA,147.04 (135.16)
14/07/2018,ALL INDIA,148.03 (141.94)
07/07/2018,ALL INDIA,148.14 (150.58)
30/06/2018,ALL INDIA,148.96 (141.94)
23/06/2018,ALL INDIA,147.11 (141.17)
16/06/2018,ALL INDIA,143.06 (139.75)
09/06/2018,ALL INDIA,138.01 (132.85)
02/06/2018,ALL INDIA,136.54 (128.92)
26/05/2018,ALL INDIA,134.98 (128.45)
19/05/2018,ALL INDIA,135.69 (131.61)
12/05/2018,ALL INDIA,139.31 (130.89)
05/05/2018,ALL INDIA,142.53 (131.05)
28/04/2018,ALL INDIA,138.23 (133.65)
21/04/2018,ALL INDIA,133.56 (134.77)
14/04/2018,ALL INDIA,126.81 (128.12)
07/04/2018,ALL INDIA,121.97 (121.72)
31/03/2018,ALL INDIA,95.08 (117.24)
24/03/2018,ALL INDIA,108.42 (114.88)
17/03/2018,ALL INDIA,105.75 (112.01)
10/03/2018,ALL INDIA,100.18 (111.78)
03/03/2018,ALL INDIA,106.92 (111.02)
24/02/2018,ALL INDIA,106.14 (113.31)
17/02/2018,ALL INDIA,107.91(113.08)
10/02/2018,ALL INDIA,109.67 (113.11)
03/02/2018,ALL INDIA,114.18 (115.87)
27/01/2018,ALL INDIA,111.68(118.15)
20/01/2018,ALL INDIA,121.69(123.22)
14/01/2018,ALL INDIA,123.41 (125.10)
07/01/2018,ALL INDIA,129.31(129.64)
