Week Ending/Date,Location,Average_Price
08/11/2008,SOUTH INDIA,69.26(46.47)
01/11/2008,SOUTH INDIA,78.64(45.96)
25/10/2008,SOUTH INDIA,85.10(44.88)
18/10/2008,SOUTH INDIA,88.05(44.68)
11/10/2008,SOUTH INDIA,86.32(45.57)
04/10/2008,SOUTH INDIA,86.37(46.57)
27/09/2008,SOUTH INDIA,91.57(46.69)
20/09/2008,SOUTH INDIA,88.81(46.28)
13/09/2008,SOUTH INDIA,75.66(46.57)
06/09/2008,SOUTH INDIA,77.81(46.25)
30/08/2008,SOUTH INDIA,76.07(41.01)
23/08/2008,SOUTH INDIA,76.51(46.81)
16/08/2008,SOUTH INDIA,76.44(45.49)
09/08/2008,SOUTH INDIA,72.51(45.55)
02/08/2008,SOUTH INDIA,70.13(45.74)
26/07/2008,SOUTH INDIA,66.23(47.42)
19/07/2008,SOUTH INDIA,64.82(46.30)
12/07/2008,SOUTH INDIA,64.11(45.79)
05/07/2008,SOUTH INDIA,64.32(46.39)
28/06/2008,SOUTH INDIA,65.16(47.09)
21/06/2008,SOUTH INDIA,63.77(47.99)
14/06/2008,SOUTH INDIA,62.00(49.54)
07/06/2008,SOUTH INDIA,60.37(50.15)
31/05/2008,SOUTH INDIA,58.65(50.64)
24/05/2008,SOUTH INDIA,58.01(51.86)
17/05/2008,SOUTH INDIA,56.67(52.32)
10/05/2008,SOUTH INDIA,56.47(53.03)
03/05/2008,SOUTH INDIA,57.67(53.90)
26/04/2008,SOUTH INDIA,57.92(54.69)
19/04/2008,SOUTH INDIA,56.99(54.28)
12/04/2008,SOUTH INDIA,56.58(55.10)
05/04/2008,SOUTH INDIA,56.83(47.61)
29/03/2008,SOUTH INDIA,57.52(54.73)
22/03/2008,SOUTH INDIA,55.33(54.89)
15/03/2008,SOUTH INDIA,58.32(56.24)
08/03/2008,SOUTH INDIA,57.74(49.39)
01/03/2008,SOUTH INDIA,56.29(55.66)
23/02/2008,SOUTH INDIA,55.6(56.36)
16/02/2008,SOUTH INDIA,54.74(53.98)
09/02/2008,SOUTH INDIA,54.87(53.53)
02/02/2008,SOUTH INDIA,55.59(53.83)
26/01/2008,SOUTH INDIA,54.08(54.86)
19/01/2008,SOUTH INDIA,55.17(54.09)
12/01/2008,SOUTH INDIA,54.98(52.55)
05/01/2008,SOUTH INDIA,54.77(51.64)
27/12/2008,ALL INDIA,90.55(77.27)
20/12/2008,ALL INDIA,86.86(74.26)
13/12/2008,ALL INDIA,86.69(72.99)
06/12/2008,ALL INDIA,90.00(71.49)
29/11/2008,ALL INDIA,92.59(70.62)
22/11/2008,ALL INDIA,92.50(69.35)
15/11/2008,ALL INDIA,93.04(68.75)
08/11/2008,ALL INDIA,96.69(68.38)
01/11/2008,ALL INDIA,94.38(67.82)
25/10/2008,ALL INDIA,103.77(65.50)
18/10/2008,ALL INDIA,102.95(58.91)
11/10/2008,ALL INDIA,86.32(67.44)
04/10/2008,ALL INDIA,101.51(66.02)
27/09/2008,ALL INDIA,104.11(65.36)
20/09/2008,ALL INDIA,101.60(64.38)
13/09/2008,ALL INDIA,96.14(64.84)
06/09/2008,ALL INDIA,94.37(64.54)
30/08/2008,ALL INDIA,93.90(66.38)
23/08/2008,ALL INDIA,94.52(65.67)
16/08/2008,ALL INDIA,94.44(66.66)
09/08/2008,ALL INDIA,92.02(65.95)
02/08/2008,ALL INDIA,90.12(67.57)
26/07/2008,ALL INDIA,88.97(68.97)
19/07/2008,ALL INDIA,89.21(68.62)
12/07/2008,ALL INDIA,87.83(71.00)
05/07/2008,ALL INDIA,88.66(71.93)
28/06/2008,ALL INDIA,89.90(71.43)
21/06/2008,ALL INDIA,87.19(69.62)
14/06/2008,ALL INDIA,82.10(67.63)
07/06/2008,ALL INDIA,78.44(65.24)
31/05/2008,ALL INDIA,78.03(65.60)
24/05/2008,ALL INDIA,78.63(66.50)
17/05/2008,ALL INDIA,78.45(67.99)
10/05/2008,ALL INDIA,77.51(68.07)
03/05/2008,ALL INDIA,78.25(69.16)
26/04/2008,ALL INDIA,76.12(69.53)
19/04/2008,ALL INDIA,66.23(66.99)
12/04/2008,ALL INDIA,63.89(65.29)
05/04/2008,ALL INDIA,60.32(58.45)
29/03/2008,ALL INDIA,58.80(54.55)
22/03/2008,ALL INDIA,56.59(54.89)
15/03/2008,ALL INDIA,58.32(55.43)
08/03/2008,ALL INDIA,63.98(53.43)
01/03/2008,ALL INDIA,56.21(55.66)
23/02/2008,ALL INDIA,59.15(57.39)
16/02/2008,ALL INDIA,60.99(56.12)
09/02/2008,ALL INDIA,61.85(59.21)
02/02/2008,ALL INDIA,63.78(60.9)
26/01/2008,ALL INDIA,65.05(60.19)
19/01/2008,ALL INDIA,68.41(60.96)
12/01/2008,ALL INDIA,70.69(61.38)
05/01/2008,ALL INDIA,72.01(61.93)
