Week Ending/Date,Location,Average_Price
02/02/2013,SOUTH INDIA,99.71(76.06)
26/01/2013,SOUTH INDIA,99.73(77.06)
19/01/2013,SOUTH INDIA,101.03(75.23)
12/01/2013,SOUTH INDIA,101.24(73.56)
05/01/2013,SOUTH INDIA,101.97(72.10)
28/12/2013,ALL INDIA,130.89 (136.23)
21/12/2013,ALL INDIA,117.85 (128.73)
07/12/2013,ALL INDIA,124.85 (130.89)
30/11/2013,ALL INDIA,127.37 (132.66)
23/11/2013,ALL INDIA,125.30 (130.23)
16/11/2013,ALL INDIA,123.26 (129.63)
09/11/2013,ALL INDIA,125.91 (126.35)
02/11/2013,ALL INDIA,127.99 (125.53)
26/10/2013,ALL INDIA,129.99 (89.40)
19/10/2013,ALL INDIA,95.22 (125.71)
12/10/2013,ALL INDIA,130.10 (127.65)
05/10/2013,ALL INDIA,131.39 (118.52)
28/09/2013,ALL INDIA,132.21 (129.90)
21/09/2013,ALL INDIA,132.54 (131.79)
14/09/2013,ALL INDIA,133.24 (134.38)
07/09/2013,ALL INDIA,131.42 (131.91)
31/08/2013,ALL INDIA,132.35 (138.68)
24/08/2013,ALL INDIA,132.57 (133.85)
17/08/2013,ALL INDIA,135.44 (131.48)
10/08/2013,ALL INDIA,137.16 (134.74)
03/08/2013,ALL INDIA,136.17(134.43)
27/07/2013,ALL INDIA,136.67(133.41)
20/07/2013,ALL INDIA,136.75(132.09)
13/07/2013,ALL INDIA,140.26(128.23)
06/07/2013,ALL INDIA,141.66(129.01)
29/06/2013,ALL INDIA,137.88(128.13)
22/06/2013,ALL INDIA,134.01(131.04)
15/06/2013,ALL INDIA,131.32(138.58)
08/06/2013,ALL INDIA,132.31(139.84)
01/06/2013,ALL INDIA,133.74(138.42)
25/05/2013,ALL INDIA,131.70(137.93)
18/05/2013,ALL INDIA,130.82(132.54)
11/05/2013,ALL INDIA,129.43(128.41)
04/05/2013,ALL INDIA,132.36(125.78)
27/04/2013,ALL INDIA,132.53(119.25)
20/04/2013,ALL INDIA,129.73(109.11)
13/04/2013,ALL INDIA,129.31(99.84)
06/04/2013,ALL INDIA,125.47(86.19)
30/03/2013,ALL INDIA,109.15(85.10)
23/03/2013,ALL INDIA,124.52(80.25)
16/03/2013,ALL INDIA,111.82(79.29)
09/03/2013,ALL INDIA,116.67(82.65)
02/03/2013,ALL INDIA,119.72(85.50)
23/02/2013,ALL INDIA,119.67(86.01)
16/02/2013,ALL INDIA,117.78(89.45)
09/02/2013,ALL INDIA,117.25(89.55)
02/02/2013,ALL INDIA,115.99(93.45)
26/01/2013,ALL INDIA,118.08(92.45)
19/01/2013,ALL INDIA,121.23(94.05)
12/01/2013,ALL INDIA,122.25(96.13)
05/01/2013,ALL INDIA,125.79(97.72)
