Week Ending/Date,Location,Average_Price
25/12/2010,SOUTH INDIA,72.56(72.69)
18/12/2010,SOUTH INDIA,72.08(78.17)
11/12/2010,SOUTH INDIA,70.89(80.98)
04/12/2010,SOUTH INDIA,71.44(80.57)
27/11/2010,SOUTH INDIA,70.31(80.15)
20/11/2010,SOUTH INDIA,71.89(79.36)
13/11/2010,SOUTH INDIA,73.02(80.27)
06/11/2010,SOUTH INDIA,73.68(76.82)
30/10/2010,SOUTH INDIA,70.86(76.90)
23/10/2010,SOUTH INDIA,70.65(80.54)
16/10/2010,SOUTH INDIA,73.10(73.34)
09/10/2010,SOUTH INDIA,70.75(83.34)
02/10/2010,SOUTH INDIA,70.63(85.22)
25/09/2010,SOUTH INDIA,70.05(84.52)
18/09/2010,SOUTH INDIA,74.88(84.38)
11/09/2010,SOUTH INDIA,68.39(82.16)
04/09/2010,SOUTH INDIA,62.63(74.97)
28/08/2010,SOUTH INDIA,53.25(82.51)
21/08/2010,SOUTH INDIA,60.69(81.07)
14/08/2010,SOUTH INDIA,60.74(81.26)
07/08/2010,SOUTH INDIA,60.89(81.66)
31/07/2010,SOUTH INDIA,60.04(73.21)
24/07/2010,SOUTH INDIA,60.88(85.73)
17/07/2010,SOUTH INDIA,61.10(83.57)
10/07/2010,SOUTH INDIA,59.49(81.52)
03/07/2010,SOUTH INDIA,57.92(81.59)
26/06/2010,SOUTH INDIA,57.50(84.91)
19/06/2010,SOUTH INDIA,58.81(82.32)
12/06/2010,SOUTH INDIA,59.80(83.08)
05/06/2010,SOUTH INDIA,65.08(81.46)
29/05/2010,SOUTH INDIA,65.71(92.00)
22/05/2010,SOUTH INDIA,64.03(88.94)
15/05/2010,SOUTH INDIA,67.22(88.48)
08/05/2010,SOUTH INDIA,66.63(92.93)
01/05/2010,SOUTH INDIA,78.77(88.40)
24/04/2010,SOUTH INDIA,71.73(88.52)
17/04/2010,SOUTH INDIA,71.61(86.34)
10/04/2010,SOUTH INDIA,72.31(78.37)
03/04/2010,SOUTH INDIA,63.70(80.88)
27/03/2010,SOUTH INDIA,70.55(77.84)
20/03/2010,SOUTH INDIA,70.67(77.09)
13/03/2010,SOUTH INDIA,69.26(77.44)
06/03/2010,SOUTH INDIA,69.24(79.89)
27/02/2010,SOUTH INDIA,72.80(76.08)
20/02/2010,SOUTH INDIA,73.47(75.63)
13/02/2010,SOUTH INDIA,73.90(76.19)
06/02/2010,SOUTH INDIA,73.43(75.32)
30/01/2010,SOUTH INDIA,75.35(74.63)
23/01/2010,SOUTH INDIA,75.21 (76.54)
16/01/2010,SOUTH INDIA,74.91 (74.50)
09/01/2010,SOUTH INDIA,75.75 (73.85)
02/01/2010,SOUTH INDIA,76.77 (77.34)
25/12/2010,ALL INDIA,104.40(108.90)
18/12/2010,ALL INDIA,105.72(108.37)
11/12/2010,ALL INDIA,107.35(112.18)
04/12/2010,ALL INDIA,112.08(111.53)
27/11/2010,ALL INDIA,110.21(112.18)
20/11/2010,ALL INDIA,112.40(112.34)
13/11/2010,ALL INDIA,113.79(118.69)
06/11/2010,ALL INDIA,116.41(114.43)
30/10/2010,ALL INDIA,113.89(110.19)
23/10/2010,ALL INDIA,102.81(114.06)
16/10/2010,ALL INDIA,112.60(120.38)
09/10/2010,ALL INDIA,115.89(113.04)
02/10/2010,ALL INDIA,113.92(85.22)
25/09/2010,ALL INDIA,116.08(110.87)
18/09/2010,ALL INDIA,114.90(110.42)
11/09/2010,ALL INDIA,113.39(108.25)
04/09/2010,ALL INDIA,111.18(110.82)
28/08/2010,ALL INDIA,114.39(108.39)
21/08/2010,ALL INDIA,112.10(109.12)
14/08/2010,ALL INDIA,110.76(109.91)
07/08/2010,ALL INDIA,111.25(110.52)
31/07/2010,ALL INDIA,108.55(110.97)
24/07/2010,ALL INDIA,106.17(108.31)
17/07/2010,ALL INDIA,106.51(106.48)
10/07/2010,ALL INDIA,105.86(108.62)
03/07/2010,ALL INDIA,101.28(111.76)
26/06/2010,ALL INDIA,102.13(112.31)
19/06/2010,ALL INDIA,95.86(112.77)
12/06/2010,ALL INDIA,92.88(110.06)
05/06/2010,ALL INDIA,98.59(116.77)
29/05/2010,ALL INDIA,103.33(120.64)
22/05/2010,ALL INDIA,97.01(122.47)
15/05/2010,ALL INDIA,100.57(119.14)
08/05/2010,ALL INDIA,95.46(112.15)
01/05/2010,ALL INDIA,90.96(106.79)
24/04/2010,ALL INDIA,87.47(102.94)
17/04/2010,ALL INDIA,83.90(94.14)
10/04/2010,ALL INDIA,80.80(87.05)
03/04/2010,ALL INDIA,67.89(83.51)
27/03/2010,ALL INDIA,70.55(78.36)
20/03/2010,ALL INDIA,70.67(77.48)
13/03/2010,ALL INDIA,73.27(77.44)
06/03/2010,ALL INDIA,77.90(77.63)
27/02/2010,ALL INDIA,85.40(77.40)
20/02/2010,ALL INDIA,88.55(78.77)
13/02/2010,ALL INDIA,90.02(81.62)
06/02/2010,ALL INDIA,90.56(83.30)
30/01/2010,ALL INDIA,93.71(82.59)
23/01/2010,ALL INDIA,94.06 (87.37)
16/01/2010,ALL INDIA,88.17 (85.33)
09/01/2010,ALL INDIA,97.19 (86.06)
02/01/2010,ALL INDIA,102.29 (91.59)
