Week Ending/Date,Location,Average_Price
29/07/2017,SOUTH INDIA,86.91 (97.95)
22/07/2017,SOUTH INDIA,83.90 (94.30)
15/07/2017,SOUTH INDIA,91.05 (95.86)
08/07/2017,SOUTH INDIA,102.85 (96.87)
01/07/2017,SOUTH INDIA,88.02 (99.04)
24/06/2017,SOUTH INDIA,90.20 (103.31)
17/06/2017,SOUTH INDIA,90.77 (106.26)
10/06/2017,SOUTH INDIA,90.83 (106.98)
03/06/2017,SOUTH INDIA,92.25 (104.49)
27/05/2017,SOUTH INDIA,96.75 (106.79)
20/05/2017,SOUTH INDIA,101.01 (105.50)
13/05/2017,SOUTH INDIA,99.83 (106.98)
06/05/2017,SOUTH INDIA,102.34(105.31)
29/04/2017,SOUTH INDIA,106.48 (104.21)
22/04/2017,SOUTH INDIA,116.20 (103.51)
15/04/2017,SOUTH INDIA,105.47 (104.49)
08/04/2017,SOUTH INDIA,118.23 (103.41)
01/04/2017,SOUTH INDIA,118.83 (103.04)
25/03/2017,SOUTH INDIA,118.23 (90.32)
18/03/2017,SOUTH INDIA,118.27 (99.85)
11/03/2017,SOUTH INDIA,119.35 (99.29)
04/03/2017,SOUTH INDIA,120.61 (102.49)
25/02/2017,SOUTH INDIA,118.05 (107.41)
18/02/2017,SOUTH INDIA,117.22 (111.51)
11/02/2017,SOUTH INDIA,115.77 (112.97)
04/02/2017,SOUTH INDIA,113.88 (111.12)
28/01/2017,SOUTH INDIA,112.79 (110.14)
21/01/2017,SOUTH INDIA,112.90 (105.16)
14/01/2017,SOUTH INDIA,112.34 (105.19)
07/01/2017,SOUTH INDIA,110.93 (98.37)
30/12/2017,ALL INDIA,139.88 (126.35)
23/12/2017,ALL INDIA,133.24 (134.61)
16/12/2017,ALL INDIA,135.43 (134.59)
09/12/2017,ALL INDIA,136.25 (134.44)
02/12/2017,ALL INDIA,137.57 (135.93)
25/11/2017,ALL INDIA,137.47 (137.55)
18/11/2017,ALL INDIA,137.71 (136.93)
11/11/2017,ALL INDIA,139.19 (138.90)
04/11/2017,ALL INDIA,137.43 (136.03)
28/10/2017,ALL INDIA,139.27 (139.97)
21/10/2017,ALL INDIA,152.42 (140.72)
21/10/2017,ALL INDIA,152.42 (140.72)
14/10/2017,ALL INDIA,143.25 (103.96)
07/10/2017,ALL INDIA,136.85 (133.55)
30/09/2017,ALL INDIA,89.81 (136.63)
23/09/2017,ALL INDIA,139.41 (136.36)
16/09/2017,ALL INDIA,133.54 (139.28)
09/09/2017,ALL INDIA,135.11 (137.86)
02/09/2017,ALL INDIA,134.68 (138.09)
26/08/2017,ALL INDIA,139.18 (138.54)
19/08/2017,ALL INDIA,140.16(138.14)
12/08/2017,ALL INDIA,140.76 (137.55)
05/08/2017,ALL INDIA,137.16 (140.01)
29/07/2017,ALL INDIA,137.07 (141.67)
22/07/2017,ALL INDIA,135.16 (146.36)
15/07/2017,ALL INDIA,141.93 (148.90)
08/07/2017,ALL INDIA,150.57 (147.56)
01/07/2017,ALL INDIA,141.94 (148.52)
24/06/2017,ALL INDIA,141.17 (147.52)
17/06/2017,ALL INDIA,139.75 (146.45)
10/06/2017,ALL INDIA,132.85 (142.11)
03/06/2017,ALL INDIA,128.98 (136.93)
27/05/2017,ALL INDIA,128.45 (135.08)
20/05/2017,ALL INDIA,131.61 (134.52)
13/05/2017,ALL INDIA,130.89 (136.28)
06/05/2017,ALL INDIA,131.05(133.36)
29/04/2017,ALL INDIA,129.89(127.52)
22/04/2017,ALL INDIA,132.80(131.34)
15/04/2017,ALL INDIA,128.12 (134.60)
08/04/2017,ALL INDIA,121.71 (130.18)
01/04/2017,ALL INDIA,117.24 (113.92)
25/03/2017,ALL INDIA,114.88 (90.32)
18/03/2017,ALL INDIA,112.01 (104.82)
11/03/2017,ALL INDIA,111.78 (101.12)
04/03/2017,ALL INDIA,111.02 (102.48)
25/02/2017,ALL INDIA,113.31 (108.13)
18/02/2017,ALL INDIA,113.08 (111.76)
11/02/2017,ALL INDIA,113.11 (112.27)
04/02/2017,ALL INDIA,115.87 (113.54)
28/01/2017,ALL INDIA,118.15 (115.21)
21/01/2017,ALL INDIA,123.22 (118.14)
14/01/2017,ALL INDIA,125.10 (124.26)
07/01/2017,ALL INDIA,129.64 (127.19)
