Week Ending/Date,Location,Average_Price
14/03/2020,Coimbatore,95.57(108.17)
07/03/2020,Coimbatore,91.62(107.00)
29/02/2020,Coimbatore,92.45(104.19)
22/02/2020,Coimbatore,93.35(104.79)
15/02/2020,Coimbatore,92.75(103.63)
08/02/2020,Coimbatore,91.69(104.47)
01/02/2020,Coimbatore,92.68(108.22)
25/01/2020,Coimbatore,95.41(108.18)
18/01/2020,Coimbatore,94.78(107.08)
11/01/2020,Coimbatore,94.22(106.78)
04/01/2020,Coimbatore,95.65(106.10)
26/12/2020,Tea Serve,99.16 (67.76)
19/12/2020,Tea Serve,99.10(65.03)
12/12/2020,Tea Serve,98.32(66.11)
05/12/2020,Tea Serve,133.38(65.66)
28/11/2020,Tea Serve,128.13(67.62)
21/11/2020,Tea Serve,136.26(69.05)
14/11/2020,Tea Serve,137.67(68.85)
07/11/2020,Tea Serve,136.57(68.44)
31/10/2020,Tea Serve,133.75(69.18)
24/10/2020,Tea Serve,132.77(73.50)
17/10/2020,Tea Serve,121.42(72.40)
10/10/2020,Tea Serve,133.94(73.55)
03/10/2020,Tea Serve,144.25(73.13)
26/09/2020,Tea Serve,165.36(72.72)
19/09/2020,Tea Serve,181.35(71.73)
12/09/2020,Tea Serve,179.85(69.73)
05/09/2020,Tea Serve,174.35(68.80)
29/08/2020,Tea Serve,160.63(68.20)
22/08/2020,Tea Serve,151.82(68.30)
15/08/2020,Tea Serve,143.75(68.70)
08/08/2020,Tea Serve,139.04(71.80)
01/08/2020,Tea Serve,129.19(73.56)
25/07/2020,Tea Serve,122.95(71.00)
18/07/2020,Tea Serve,111.41(69.40)
11/07/2020,Tea Serve,105.30(69.48)
04/07/2020,Tea Serve,97.17(73.59)
27/06/2020,Tea Serve,88.65(79.63)
20/06/2020,Tea Serve,87.90(81.34)
13/06/2020,Tea Serve,80.08(83.07)
06/06/2020,Tea Serve,78.37(84.63)
30/05/2020,Tea Serve,75.30(86.60)
23/05/2020,Tea Serve,74.57(87.72)
16/05/2020,Tea Serve,74.60(90.96)
09/05/2020,Tea Serve,77.05(89.81)
02/05/2020,Tea Serve,77.27(90.30)
25/04/2020,Tea Serve,79.29(90.31)
18/04/2020,Tea Serve,NS(88.79)
11/04/2020,Tea Serve,NS(90.70)
04/04/2020,Tea Serve,NS(91.85)
21/03/2020,Tea Serve,58.29(92.51)
14/03/2020,Tea Serve,59.99(93.44)
07/03/2020,Tea Serve,63.03(92.33)
29/02/2020,Tea Serve,61.16(89.32)
22/02/2020,Tea Serve,67.18(87.07)
15/02/2020,Tea Serve,66.60(90.39)
08/02/2020,Tea Serve,66.14(88.44)
01/02/2020,Tea Serve,66.47(87.54)
25/01/2020,Tea Serve,66.25(89.31)
18/01/2020,Tea Serve,64.64(89.11)
11/01/2020,Tea Serve,74.98(89.51)
04/01/2020,Tea Serve,NS(89.64)
