Week Ending/Date,Location,Average_Price
06/12/2008,ALL INDIA,89.80(70.43)
29/11/2008,ALL INDIA,92.35(69.33)
22/11/2008,ALL INDIA,92.10(68.09)
15/11/2008,ALL INDIA,92.65(66.92)
08/11/2008,ALL INDIA,95.98(66.10)
01/11/2008,ALL INDIA,94.08(65.88)
25/10/2008,ALL INDIA,102.69(62.34)
18/10/2008,ALL INDIA,102.06(58.72)
11/10/2008,ALL INDIA,85.03(64.89)
04/10/2008,ALL INDIA,99.96(64.11)
27/09/2008,ALL INDIA,102.06(63.10)
20/09/2008,ALL INDIA,99.85(62.58)
13/09/2008,ALL INDIA,94.05(62.33)
06/09/2008,ALL INDIA,91.67(62.29)
30/08/2008,ALL INDIA,90.69(63.37)
23/08/2008,ALL INDIA,91.14(62.75)
16/08/2008,ALL INDIA,90.15(63.51)
09/08/2008,ALL INDIA,88.02(62.68)
02/08/2008,ALL INDIA,85.75(64.31)
26/07/2008,ALL INDIA,85.06(65.37)
19/07/2008,ALL INDIA,83.78(65.07)
12/07/2008,ALL INDIA,83.09(66.22)
05/07/2008,ALL INDIA,83.64(67.57)
28/06/2008,ALL INDIA,84.59(67.91)
21/06/2008,ALL INDIA,84.35(66.81)
14/06/2008,ALL INDIA,80.17(65.52)
07/06/2008,ALL INDIA,76.92(63.80)
31/05/2008,ALL INDIA,76.03(64.42)
24/05/2008,ALL INDIA,76.46(64.59)
17/05/2008,ALL INDIA,76.46(65.92)
10/05/2008,ALL INDIA,75.55(65.67)
03/05/2008,ALL INDIA,76.88(66.28)
26/04/2008,ALL INDIA,74.59(67.29)
19/04/2008,ALL INDIA,64.74(66.48)
12/04/2008,ALL INDIA,63.31(64.19)
05/04/2008,ALL INDIA,59.25(58.31)
29/03/2008,ALL INDIA,57.66(53.58)
22/03/2008,ALL INDIA,56.59(53.54)
15/03/2008,ALL INDIA,57.26(54.53)
08/03/2008,ALL INDIA,63.72(52.63)
01/03/2008,ALL INDIA,55.57(54.17)
23/02/2008,ALL INDIA,58.52(56.62)
16/02/2008,ALL INDIA,60.5(55.15)
09/02/2008,ALL INDIA,61.35(58.63)
02/02/2008,ALL INDIA,63.34(60.28)
26/01/2008,ALL INDIA,64.19(59.43)
19/01/2008,ALL INDIA,68(60.35)
12/01/2008,ALL INDIA,69.99(60.46)
05/01/2008,ALL INDIA,71.64(60.78)
