Week Ending/Date,Location,Average_Price
02/08/2014,SOUTH INDIA,76.70(95.31)
26/07/2014,SOUTH INDIA,74.42(95.14)
19/07/2014,SOUTH INDIA,75.26(95.83)
12/07/2014,SOUTH INDIA,84.53(96.28)
05/07/2014,SOUTH INDIA,81.05(98.54)
28/06/2014,SOUTH INDIA,81.90(99.02)
21/06/2014,SOUTH INDIA,81.44 (98.28)
14/06/2014,SOUTH INDIA,82.10(97.41)
07/06/2014,SOUTH INDIA,84.06(99.72)
31/05/2014,SOUTH INDIA,86.25 (100.96)
24/05/2014,SOUTH INDIA,88.00(98.83)
17/05/2014,SOUTH INDIA,89.70(96.67)
10/05/2014,SOUTH INDIA,91.72 (97.61)
03/05/2014,SOUTH INDIA,89.57(105.15)
26/04/2014,SOUTH INDIA,87.06 (109.41)
19/04/2014,SOUTH INDIA,71.96(111.92)
12/04/2014,SOUTH INDIA,86.42(113.24)
05/04/2014,SOUTH INDIA,82.52(116.21)
29/03/2014,SOUTH INDIA,87.06(109.13)
22/03/2014,SOUTH INDIA,89.98(119.79)
15/03/2014,SOUTH INDIA,91.20(111.15)
08/03/2014,SOUTH INDIA,91.37 (106.82)
01/03/2014,SOUTH INDIA,92.15 (101.36)
22/02/2014,SOUTH INDIA,94.25 (100.57)
15/02/2014,SOUTH INDIA,95.14 (100.68)
08/02/2014,SOUTH INDIA,92.44 (100.47)
01/02/2014,SOUTH INDIA,93.30 (99.01)
25/01/2014,SOUTH INDIA,92.00 (98.95)
18/01/2014,SOUTH INDIA,93.60 (99.19)
11/01/2014,SOUTH INDIA,87.80 (100.68)
04/01/2014,SOUTH INDIA,85.28 (101.26)
27/12/2014,ALL INDIA,134.37(129.03)
20/12/2014,ALL INDIA,124.45(115.27)
13/12/2014,ALL INDIA,126.61(116.03)
06/12/2014,ALL INDIA,128.46(121.64)
29/11/2014,ALL INDIA,126.93(124.26)
22/11/2014,ALL INDIA,127.85(121.38)
15/11/2014,ALL INDIA,128.66(118.78)
08/11/2014,ALL INDIA,123.74 (121.92)
01/11/2014,ALL INDIA,124.06(124.06)
25/10/2014,ALL INDIA,122.20(125.46)
18/10/2014,ALL INDIA,125.51(93.40)
11/10/2014,ALL INDIA,123.38(124.25)
04/10/2014,ALL INDIA,83.27(126.56)
27/09/2014,ALL INDIA,126.66(127.82)
20/09/2014,ALL INDIA,125.32(126.85)
13/09/2014,ALL INDIA,129.07(127.04)
06/09/2014,ALL INDIA,126.52(125.75)
30/08/2014,ALL INDIA,128.65(126.18)
23/08/2014,ALL INDIA,129.00(126.42)
16/08/2014,ALL INDIA,128.88(128.17)
09/08/2014,ALL INDIA,130.38(129.13)
02/08/2014,ALL INDIA,136.19(127.83)
26/07/2014,ALL INDIA,133.25(128.78)
19/07/2014,ALL INDIA,135.03(128.82)
12/07/2014,ALL INDIA,150.54(131.60)
05/07/2014,ALL INDIA,142.43 (132.46)
28/06/2014,ALL INDIA,138.05 (128.83)
21/06/2014,ALL INDIA,133.87 (125.70)
14/06/2014,ALL INDIA,128.46(125.00)
07/06/2014,ALL INDIA,125.14(127.98)
31/05/2014,ALL INDIA,126.09 (127.80)
24/05/2014,ALL INDIA,128.04(125.12)
17/05/2014,ALL INDIA,130.16(124.30)
10/05/2014,ALL INDIA,129.06 (123.46)
03/05/2014,ALL INDIA,129.11(128.74)
26/04/2014,ALL INDIA,126.16 (128.99)
19/04/2014,ALL INDIA,112.54(128.45)
12/04/2014,ALL INDIA,107.06(129.03)
05/04/2014,ALL INDIA,100.43(125.36)
29/03/2014,ALL INDIA,91.16(109.13)
22/03/2014,ALL INDIA,89.98(123.75)
15/03/2014,ALL INDIA,91.20(111.15)
08/03/2014,ALL INDIA,98.76 (116.51)
01/03/2014,ALL INDIA,92.15 (117.13)
22/02/2014,ALL INDIA,103.07 (119.39)
15/02/2014,ALL INDIA,103.60 (117.08)
08/02/2014,ALL INDIA,105.25 (116.86)
01/02/2014,ALL INDIA,107.57 (115.14)
25/01/2014,ALL INDIA,108.66 (116.99)
18/01/2014,ALL INDIA,111.98 (119.70)
11/01/2014,ALL INDIA,113.33 (120.83)
04/01/2014,ALL INDIA,116.63 (124.50)
