Week Ending/Date,Location,Average_Price
05/12/2020,ALL INDIA,159.74(134.63)
28/11/2020,ALL INDIA,168.99(134.55)
21/11/2020,ALL INDIA,174.50(136.10)
14/11/2020,ALL INDIA,192.91(133.93)
07/11/2020,ALL INDIA,193.58(130.73)
31/10/2020,ALL INDIA,186.84(136.70)
24/10/2020,ALL INDIA,204.62(139.09)
17/10/2020,ALL INDIA,206.95(138.09)
10/10/2020,ALL INDIA,217.56(119.94)
10/10/2020,ALL INDIA,217.56(119.94)
03/10/2020,ALL INDIA,234.05(139.47)
26/09/2020,ALL INDIA,245.40(139.40)
19/09/2020,ALL INDIA,253.97(139.11)
12/09/2020,ALL INDIA,248.31(142.93)
05/09/2020,ALL INDIA,262.80(145.63)
29/08/2020,ALL INDIA,261.66(142.21)
22/08/2020,ALL INDIA,261.27(145.16)
15/08/2020,ALL INDIA,253.23(140.34)
08/08/2020,ALL INDIA,253.42(143.93)
01/08/2020,ALL INDIA,243.41(143.52)
25/07/2020,ALL INDIA,212.48(141.50)
18/07/2020,ALL INDIA,225.56(140.32)
11/07/2020,ALL INDIA,190.16(139.17)
04/07/2020,ALL INDIA,211.86(141.35)
27/06/2020,ALL INDIA,205.06(142.01)
20/06/2020,ALL INDIA,190.28(145.84)
13/06/2020,ALL INDIA,171.09(140.78)
06/06/2020,ALL INDIA,164.96(136.77)
30/05/2020,ALL INDIA,148.97(133.61)
23/05/2020,ALL INDIA,149.38(133.47)
16/05/2020,ALL INDIA,153.67(132.44)
09/05/2020,ALL INDIA,130.82(132.39)
02/05/2020,ALL INDIA,126.00(137.02)
25/04/2020,ALL INDIA,109.62(136.93)
18/04/2020,ALL INDIA,130.27(139.43)
11/04/2020,ALL INDIA,119.84(135.18)
04/04/2020,ALL INDIA,NS(126.50)
21/03/2020,ALL INDIA,86.44(109.80)
14/03/2020,ALL INDIA,91.18(108.54)
07/03/2020,ALL INDIA,89.95(111.80)
29/02/2020,ALL INDIA,90.17(111.22)
22/02/2020,ALL INDIA,92.12(110.00)
15/02/2020,ALL INDIA,96.80(113.96)
08/02/2020,ALL INDIA,102.53(117.64)
01/02/2020,ALL INDIA,107.71(120.68)
25/01/2020,ALL INDIA,113.69(124.59)
18/01/2020,ALL INDIA,118.41(127.28)
11/01/2020,ALL INDIA,123.90(129.04)
04/01/2020,ALL INDIA,129.19(130.85)
