,Week Ending/Date,Location,Bracketed_val_avg_price,Average_price
60,01/11/2008,SOUTH INDIA,45.96,78.64
61,25/10/2008,SOUTH INDIA,44.88,85.10
62,18/10/2008,SOUTH INDIA,44.68,88.05
63,11/10/2008,SOUTH INDIA,45.57,86.32
64,04/10/2008,SOUTH INDIA,46.57,86.37
65,27/09/2008,SOUTH INDIA,46.69,91.57
66,20/09/2008,SOUTH INDIA,46.28,88.81
67,13/09/2008,SOUTH INDIA,46.57,75.66
68,06/09/2008,SOUTH INDIA,46.25,77.81
69,30/08/2008,SOUTH INDIA,41.01,76.07
70,23/08/2008,SOUTH INDIA,46.81,76.51
71,16/08/2008,SOUTH INDIA,45.49,76.44
72,09/08/2008,SOUTH INDIA,45.55,72.51
73,02/08/2008,SOUTH INDIA,45.74,70.13
74,26/07/2008,SOUTH INDIA,47.42,66.23
75,19/07/2008,SOUTH INDIA,46.30,64.82
76,12/07/2008,SOUTH INDIA,45.79,64.11
77,05/07/2008,SOUTH INDIA,46.39,64.32
78,28/06/2008,SOUTH INDIA,47.09,65.16
79,21/06/2008,SOUTH INDIA,47.99,63.77
80,14/06/2008,SOUTH INDIA,49.54,62.00
81,07/06/2008,SOUTH INDIA,50.15,60.37
82,31/05/2008,SOUTH INDIA,50.64,58.65
83,24/05/2008,SOUTH INDIA,51.86,58.01
84,17/05/2008,SOUTH INDIA,52.32,56.67
85,10/05/2008,SOUTH INDIA,53.03,56.47
86,03/05/2008,SOUTH INDIA,53.90,57.67
87,26/04/2008,SOUTH INDIA,54.69,57.92
88,19/04/2008,SOUTH INDIA,54.28,56.99
89,12/04/2008,SOUTH INDIA,55.10,56.58
90,05/04/2008,SOUTH INDIA,47.61,56.83
91,29/03/2008,SOUTH INDIA,54.73,57.52
92,22/03/2008,SOUTH INDIA,54.89,55.33
93,15/03/2008,SOUTH INDIA,56.24,58.32
94,08/03/2008,SOUTH INDIA,49.39,57.74
95,01/03/2008,SOUTH INDIA,55.66,56.29
96,23/02/2008,SOUTH INDIA,56.36,55.6
97,16/02/2008,SOUTH INDIA,53.98,54.74
98,09/02/2008,SOUTH INDIA,53.53,54.87
99,02/02/2008,SOUTH INDIA,53.83,55.59
100,26/01/2008,SOUTH INDIA,54.86,54.08
101,19/01/2008,SOUTH INDIA,54.09,55.17
102,12/01/2008,SOUTH INDIA,52.55,54.98
103,05/01/2008,SOUTH INDIA,51.64,54.77
104,27/12/2008,ALL INDIA,77.27,90.55
105,20/12/2008,ALL INDIA,74.26,86.86
106,13/12/2008,ALL INDIA,72.99,86.69
107,06/12/2008,ALL INDIA,71.49,90.00
108,29/11/2008,ALL INDIA,70.62,92.59
109,22/11/2008,ALL INDIA,69.35,92.50
110,15/11/2008,ALL INDIA,68.75,93.04
111,08/11/2008,ALL INDIA,68.38,96.69
112,01/11/2008,ALL INDIA,67.82,94.38
113,25/10/2008,ALL INDIA,65.50,103.77
114,18/10/2008,ALL INDIA,58.91,102.95
115,11/10/2008,ALL INDIA,67.44,86.32
116,04/10/2008,ALL INDIA,66.02,101.51
117,27/09/2008,ALL INDIA,65.36,104.11
118,20/09/2008,ALL INDIA,64.38,101.60
119,13/09/2008,ALL INDIA,64.84,96.14
120,06/09/2008,ALL INDIA,64.54,94.37
121,30/08/2008,ALL INDIA,66.38,93.90
122,23/08/2008,ALL INDIA,65.67,94.52
123,16/08/2008,ALL INDIA,66.66,94.44
124,09/08/2008,ALL INDIA,65.95,92.02
125,02/08/2008,ALL INDIA,67.57,90.12
126,26/07/2008,ALL INDIA,68.97,88.97
127,19/07/2008,ALL INDIA,68.62,89.21
128,12/07/2008,ALL INDIA,71.00,87.83
129,05/07/2008,ALL INDIA,71.93,88.66
130,28/06/2008,ALL INDIA,71.43,89.90
131,21/06/2008,ALL INDIA,69.62,87.19
132,14/06/2008,ALL INDIA,67.63,82.10
133,07/06/2008,ALL INDIA,65.24,78.44
134,31/05/2008,ALL INDIA,65.60,78.03
135,24/05/2008,ALL INDIA,66.50,78.63
136,17/05/2008,ALL INDIA,67.99,78.45
137,10/05/2008,ALL INDIA,68.07,77.51
138,03/05/2008,ALL INDIA,69.16,78.25
139,26/04/2008,ALL INDIA,69.53,76.12
140,19/04/2008,ALL INDIA,66.99,66.23
141,12/04/2008,ALL INDIA,65.29,63.89
142,05/04/2008,ALL INDIA,58.45,60.32
143,29/03/2008,ALL INDIA,54.55,58.80
144,22/03/2008,ALL INDIA,54.89,56.59
145,15/03/2008,ALL INDIA,55.43,58.32
146,08/03/2008,ALL INDIA,53.43,63.98
147,01/03/2008,ALL INDIA,55.66,56.21
148,23/02/2008,ALL INDIA,57.39,59.15
149,16/02/2008,ALL INDIA,56.12,60.99
150,09/02/2008,ALL INDIA,59.21,61.85
151,02/02/2008,ALL INDIA,60.9,63.78
152,26/01/2008,ALL INDIA,60.19,65.05
153,19/01/2008,ALL INDIA,60.96,68.41
154,12/01/2008,ALL INDIA,61.38,70.69
155,05/01/2008,ALL INDIA,61.93,72.01
0,29/12/2012,NORTH INDIA,108.77,136.23
1,22/12/2012,NORTH INDIA,108.57,137.90
2,15/12/2012,NORTH INDIA,106.10,140.94
3,08/12/2012,NORTH INDIA,110.66,141.37
4,01/12/2012,NORTH INDIA,110.62,143.19
5,24/11/2012,NORTH INDIA,112.04,141.23
6,17/11/2012,NORTH INDIA,112.67,145.55
7,10/11/2012,NORTH INDIA,114.12,136.56
8,03/11/2012,NORTH INDIA,116.72,134.81
9,27/10/2012,NORTH INDIA,120.96,NA
10,20/10/2012,NORTH INDIA,115.69,134.66
11,13/10/2012,NORTH INDIA,114.85,136.61
12,06/10/2012,NORTH INDIA,NA,129.15
13,29/09/2012,NORTH INDIA,120.70,138.68
14,22/09/2012,NORTH INDIA,144.41,141.03
15,15/09/2012,NORTH INDIA,116.39,144.41
16,08/09/2012,NORTH INDIA,117.92,145.85
17,01/09/2012,NORTH INDIA,116.92,146.64
18,25/08/2012,NORTH INDIA,118.23,148.20
19,18/08/2012,NORTH INDIA,120.23,148.87
20,11/08/2012,NORTH INDIA,122.35,150.25
21,04/08/2012,NORTH INDIA,122.45,150.40
22,28/07/2012,NORTH INDIA,124.95,150.36
23,21/07/2012,NORTH INDIA,129.91,150.59
24,14/07/2012,NORTH INDIA,134.52,149.22
25,07/07/2012,NORTH INDIA,131.52,152.76
26,30/06/2012,NORTH INDIA,130.84,154.04
27,23/06/2012,NORTH INDIA,130.52,158.19
28,16/06/2012,NORTH INDIA,129.31,162.32
29,09/06/2012,NORTH INDIA,128.01,167.09
30,02/06/2012,NORTH INDIA,126.74,166.57
31,26/05/2012,NORTH INDIA,127.1,165.98
32,19/05/2012,NORTH INDIA,126.21,160.45
33,12/05/2012,NORTH INDIA,126.00,156.53
34,05/05/2012,NORTH INDIA,125.75,154.73
35,28/04/2012,NORTH INDIA,121.05,149.68
36,21/04/2012,NORTH INDIA,119.46,133.98
37,14/04/2012,NORTH INDIA,128.01,141.80
38,07/04/2012,NORTH INDIA,96.43,116.83
39,31/03/2012,NORTH INDIA,73.94,87.66
40,24/03/2012,NORTH INDIA,NA,74.04
41,17/03/2012,NORTH INDIA,NA,79.99
42,10/03/2012,NORTH INDIA,84.92,85.59
43,03/03/2012,NORTH INDIA,84.77,89.81
44,25/02/2012,NORTH INDIA,85.66,90.65
45,18/02/2012,NORTH INDIA,90.36,93.58
46,11/02/2012,NORTH INDIA,93.66,94.20
47,04/02/2012,NORTH INDIA,97.01,98.01
48,28/01/2012,NORTH INDIA,104.59,99.62
49,21/01/2012,NORTH INDIA,102.57,101.47
50,14/01/2012,NORTH INDIA,105.33,103.18
51,07/01/2012,NORTH INDIA,106.77,106.12
52,29/12/2012,SOUTH INDIA,NA,NA
53,22/12/2012,SOUTH INDIA,70.79,100.80
54,15/12/2012,SOUTH INDIA,68.74,99.06
55,08/12/2012,SOUTH INDIA,67.95,96.93
56,01/12/2012,SOUTH INDIA,66.33,96.99
57,24/11/2012,SOUTH INDIA,68.35,94.91
58,17/11/2012,SOUTH INDIA,68.86,93.69
59,10/11/2012,SOUTH INDIA,70.87,91.29
60,03/11/2012,SOUTH INDIA,71.10,90.47
61,27/10/2012,SOUTH INDIA,72.84,89.40
62,20/10/2012,SOUTH INDIA,74.35,89.88
63,13/10/2012,SOUTH INDIA,76.00,89.16
64,06/10/2012,SOUTH INDIA,77.43,90.83
65,29/09/2012,SOUTH INDIA,76.41,93.30
66,22/09/2012,SOUTH INDIA,73.41,96.05
67,15/09/2012,SOUTH INDIA,70.48,95.68
68,08/09/2012,SOUTH INDIA,60.73,94.09
69,01/09/2012,SOUTH INDIA,68.62,89.90
70,25/08/2012,SOUTH INDIA,67.16,91.09
71,18/08/2012,SOUTH INDIA,65.33,90.39
72,11/08/2012,SOUTH INDIA,65.43,89.80
73,04/08/2012,SOUTH INDIA,64.12,88.34
74,28/07/2012,SOUTH INDIA,62.99,85.71
75,21/07/2012,SOUTH INDIA,63.76,84.28
76,14/07/2012,SOUTH INDIA,64.65,83.62
77,07/07/2012,SOUTH INDIA,64.76,83.83
78,30/06/2012,SOUTH INDIA,64.15,84.10
79,23/06/2012,SOUTH INDIA,63.57,86.49
80,16/06/2012,SOUTH INDIA,63.02,91.44
81,09/06/2012,SOUTH INDIA,62.45,93.82
82,02/06/2012,SOUTH INDIA,61.97,94.33
83,26/05/2012,SOUTH INDIA,65.63,93.45
84,19/05/2012,SOUTH INDIA,65.97,92.46
85,12/05/2012,SOUTH INDIA,68.41,87.10
86,05/05/2012,SOUTH INDIA,72.45,86.48
87,28/04/2012,SOUTH INDIA,71.60,89.36
88,21/04/2012,SOUTH INDIA,63.02,88.06
89,14/04/2012,SOUTH INDIA,73.22,84.80
90,07/04/2012,SOUTH INDIA,73.51,73.54
91,31/03/2012,SOUTH INDIA,73.53,80.00
92,24/03/2012,SOUTH INDIA,72.98,80.66
93,17/03/2012,SOUTH INDIA,74.63,78.90
94,10/03/2012,SOUTH INDIA,76.24,78.51
95,03/03/2012,SOUTH INDIA,77.57,77.38
96,25/02/2012,SOUTH INDIA,78.80,75.60
97,18/02/2012,SOUTH INDIA,76.49,76.86
98,11/02/2012,SOUTH INDIA,71.94,76.62
99,04/02/2012,SOUTH INDIA,68.31,64.24
100,28/01/2012,SOUTH INDIA,78.95,76.71
101,21/01/2012,SOUTH INDIA,80.13,73.87
102,14/01/2012,SOUTH INDIA,75.80,73.33
103,07/01/2012,SOUTH INDIA,73.14,72.01
104,29/12/2012,ALL INDIA,108.77,136.23
105,22/12/2012,ALL INDIA,101.09,128.73
106,15/12/2012,ALL INDIA,97.56,129.95
107,08/12/2012,ALL INDIA,100.83,130.89
108,01/12/2012,ALL INDIA,100.65,132.66
109,24/11/2012,ALL INDIA,102.01,130.23
110,17/11/2012,ALL INDIA,103.65,129.63
111,10/11/2012,ALL INDIA,105.97,126.35
112,03/11/2012,ALL INDIA,106.63,125.53
113,27/10/2012,ALL INDIA,106.20,89.40
114,20/10/2012,ALL INDIA,107.59,125.71
115,13/10/2012,ALL INDIA,106.60,127.65
116,06/10/2012,ALL INDIA,77.43,118.52
117,29/09/2012,ALL INDIA,108.68,129.90
118,22/09/2012,ALL INDIA,106.63,131.79
119,15/09/2012,ALL INDIA,106.55,134.38
120,08/09/2012,ALL INDIA,109.92,131.91
121,01/09/2012,ALL INDIA,105.38,138.68
122,25/08/2012,ALL INDIA,106.98,133.85
123,18/08/2012,ALL INDIA,106.19,131.48
124,11/08/2012,ALL INDIA,107.35,134.74
125,04/08/2012,ALL INDIA,106.28,134.43
126,28/07/2012,ALL INDIA,106.75,133.41
127,21/07/2012,ALL INDIA,112.51,132.09
128,14/07/2012,ALL INDIA,116.56,128.23
129,07/07/2012,ALL INDIA,111.97,129.01
130,30/06/2012,ALL INDIA,110.36,128.13
131,23/06/2012,ALL INDIA,108.06,131.04
132,16/06/2012,ALL INDIA,103.80,138.58
133,09/06/2012,ALL INDIA,101.16,139.84
134,02/06/2012,ALL INDIA,101.55,138.42
135,26/05/2012,ALL INDIA,106.11,137.93
136,19/05/2012,ALL INDIA,101.32,132.54
137,12/05/2012,ALL INDIA,101.45,128.41
138,05/05/2012,ALL INDIA,101.87,125.78
139,28/04/2012,ALL INDIA,96.06,119.20
140,21/04/2012,ALL INDIA,94.29,109.09
141,14/04/2012,ALL INDIA,90.20,99.84
142,07/04/2012,ALL INDIA,83.17,86.19
143,31/03/2012,ALL INDIA,73.75,83.84
144,24/03/2012,ALL INDIA,72.98,80.17
145,17/03/2012,ALL INDIA,74.63,79.18
146,10/03/2012,ALL INDIA,80.87,82.52
147,03/03/2012,ALL INDIA,81.68,85.30
148,25/02/2012,ALL INDIA,83.45,85.98
149,18/02/2012,ALL INDIA,86.48,89.36
150,11/02/2012,ALL INDIA,89.92,89.46
151,04/02/2012,ALL INDIA,78.34,75.90
152,28/01/2012,ALL INDIA,97.36,92.21
153,21/01/2012,ALL INDIA,97.57,94.10
154,14/01/2012,ALL INDIA,97.21,96.02
155,07/01/2012,ALL INDIA,98.22,97.61
0,26/11/2011,NORTH INDIA,122.77,112.04
1,31/12/2011,NORTH INDIA,127.77,108.77
2,24/12/2011,NORTH INDIA,117.56,108.57
3,17/12/2011,NORTH INDIA,116.65,106.10
4,10/12/2011,NORTH INDIA,118.28,110.66
5,03/12/2011,NORTH INDIA,123.83,110.62
6,19/11/2011,NORTH INDIA,124.84,112.67
7,12/11/2011,NORTH INDIA,124.40,114.12
8,05/11/2011,NORTH INDIA,129.49,116.72
9,29/10/2011,NORTH INDIA,126.49,120.96
10,22/10/2011,NORTH INDIA,117.10,115.69
11,15/10/2011,NORTH INDIA,142.76,114.85
12,08/10/2011,NORTH INDIA,127.17,NA
13,01/10/2011,NORTH INDIA,125.16,120.70
14,24/09/2011,NORTH INDIA,127.16,115.95
15,17/09/2011,NORTH INDIA,127.20,116.39
16,10/09/2011,NORTH INDIA,130.24,117.92
17,03/09/2011,NORTH INDIA,128.27,116.92
18,27/08/2011,NORTH INDIA,129.90,118.23
19,20/08/2011,NORTH INDIA,131.35,120.23
20,13/08/2011,NORTH INDIA,130.06,122.35
21,06/08/2011,NORTH INDIA,128.42,122.45
22,30/07/2011,NORTH INDIA,128.99,124.95
23,23/07/2011,NORTH INDIA,126.35,129.91
24,16/07/2011,NORTH INDIA,126.77,134.52
25,09/07/2011,NORTH INDIA,128.03,136.76
26,02/07/2011,NORTH INDIA,127.01,135.92
27,25/06/2011,NORTH INDIA,124.90,134.41
28,18/06/2011,NORTH INDIA,120.96,132.61
29,11/06/2011,NORTH INDIA,117.85,131.05
30,04/06/2011,NORTH INDIA,116.15,128.19
31,28/05/2011,NORTH INDIA,119.17,128.38
32,21/05/2011,NORTH INDIA,116.26,128.82
33,14/05/2011,NORTH INDIA,117.45,128.49
34,07/05/2011,NORTH INDIA,116.22,129.22
35,30/04/2011,NORTH INDIA,114.26,131.20
36,23/04/2011,NORTH INDIA,105.15,117.56
37,16/04/2011,NORTH INDIA,109.21,130.66
38,09/04/2011,NORTH INDIA,93.73,129.30
39,02/04/2011,NORTH INDIA,69.90,73.94
40,26/03/2011,NORTH INDIA,NA,NA
41,19/03/2011,NORTH INDIA,NA,NA
42,12/03/2011,NORTH INDIA,76.28,84.92
43,05/03/2011,NORTH INDIA,82.57,84.77
44,26/02/2011,NORTH INDIA,89.36,85.66
45,19/02/2011,NORTH INDIA,93.61,90.36
46,05/02/2011,NORTH INDIA,96.65,97.01
47,29/01/2011,NORTH INDIA,104.85,104.59
48,22/01/2011,NORTH INDIA,98.91,102.57
49,15/01/2011,NORTH INDIA,95.14,105.33
50,08/01/2011,NORTH INDIA,104.30,106.77
51,01/01/2011,NORTH INDIA,108.70,113.00
52,26/11/2011,SOUTH INDIA,70.31,68.35
53,31/12/2011,SOUTH INDIA,NA,NA
54,24/12/2011,SOUTH INDIA,72.56,70.79
55,17/12/2011,SOUTH INDIA,72.08,68.74
56,10/12/2011,SOUTH INDIA,70.89,67.95
57,03/12/2011,SOUTH INDIA,71.44,66.33
58,19/11/2011,SOUTH INDIA,71.89,68.86
59,12/11/2011,SOUTH INDIA,73.02,70.87
60,05/11/2011,SOUTH INDIA,73.68,71.08
61,29/10/2011,SOUTH INDIA,70.86,72.84
62,22/10/2011,SOUTH INDIA,70.65,74.35
63,15/10/2011,SOUTH INDIA,73.10,76.00
64,08/10/2011,SOUTH INDIA,70.75,77.43
65,01/10/2011,SOUTH INDIA,70.63,76.41
66,24/09/2011,SOUTH INDIA,70.05,73.41
67,17/09/2011,SOUTH INDIA,74.88,70.48
68,10/09/2011,SOUTH INDIA,68.39,60.73
69,03/09/2011,SOUTH INDIA,62.63,68.62
70,27/08/2011,SOUTH INDIA,53.25,67.16
71,20/08/2011,SOUTH INDIA,60.69,65.33
72,13/08/2011,SOUTH INDIA,60.74,65.43
73,06/08/2011,SOUTH INDIA,60.89,64.12
74,30/07/2011,SOUTH INDIA,60.03,62.99
75,23/07/2011,SOUTH INDIA,59.77,63.76
76,16/07/2011,SOUTH INDIA,60.10,64.65
77,09/07/2011,SOUTH INDIA,59.49,63.38
78,02/07/2011,SOUTH INDIA,57.92,64.27
79,25/06/2011,SOUTH INDIA,57.50,63.57
80,18/06/2011,SOUTH INDIA,58.81,63.07
81,11/06/2011,SOUTH INDIA,59.80,62.43
82,04/06/2011,SOUTH INDIA,63.37,62.53
83,28/05/2011,SOUTH INDIA,65.71,64.41
84,21/05/2011,SOUTH INDIA,64.03,65.78
85,14/05/2011,SOUTH INDIA,67.22,67.32
86,07/05/2011,SOUTH INDIA,66.63,72.53
87,30/04/2011,SOUTH INDIA,78.77,71.86
88,23/04/2011,SOUTH INDIA,71.73,63.13
89,16/04/2011,SOUTH INDIA,71.61,72.74
90,09/04/2011,SOUTH INDIA,72.31,74.61
91,02/04/2011,SOUTH INDIA,63.70,73.53
92,26/03/2011,SOUTH INDIA,70.55,72.98
93,19/03/2011,SOUTH INDIA,70.67,74.63
94,12/03/2011,SOUTH INDIA,69.26,76.24
95,05/03/2011,SOUTH INDIA,69.24,77.57
96,26/02/2011,SOUTH INDIA,72.80,78.80
97,19/02/2011,SOUTH INDIA,73.47,76.49
98,05/02/2011,SOUTH INDIA,73.43,78.34
99,29/01/2011,SOUTH INDIA,75.35,78.95
100,22/01/2011,SOUTH INDIA,75.21,80.13
101,15/01/2011,SOUTH INDIA,74.91,75.80
102,08/01/2011,SOUTH INDIA,75.75,73.14
103,01/01/2011,SOUTH INDIA,76.77,NA
104,26/11/2011,ALL INDIA,110.21,102.01
105,31/12/2011,ALL INDIA,127.77,108.77
106,24/12/2011,ALL INDIA,104.40,101.09
107,17/12/2011,ALL INDIA,105.72,97.56
108,10/12/2011,ALL INDIA,107.35,100.83
109,03/12/2011,ALL INDIA,112.08,100.65
110,19/11/2011,ALL INDIA,112.40,103.65
111,12/11/2011,ALL INDIA,113.79,105.97
112,05/11/2011,ALL INDIA,116.41,106.63
113,29/10/2011,ALL INDIA,113.89,106.20
114,22/10/2011,ALL INDIA,102.81,107.59
115,15/10/2011,ALL INDIA,112.60,106.60
116,08/10/2011,ALL INDIA,115.89,77.43
117,01/10/2011,ALL INDIA,113.92,108.68
118,24/09/2011,ALL INDIA,116.08,106.63
119,17/09/2011,ALL INDIA,114.90,106.55
120,10/09/2011,ALL INDIA,113.39,109.92
121,03/09/2011,ALL INDIA,111.18,105.38
122,27/08/2011,ALL INDIA,114.39,106.98
123,20/08/2011,ALL INDIA,112.10,106.19
124,13/08/2011,ALL INDIA,110.76,107.35
125,06/08/2011,ALL INDIA,110.31,106.28
126,30/07/2011,ALL INDIA,108.54,106.75
127,23/07/2011,ALL INDIA,105.83,112.51
128,16/07/2011,ALL INDIA,106.51,116.56
129,09/07/2011,ALL INDIA,105.86,118.46
130,02/07/2011,ALL INDIA,101.28,114.08
131,25/06/2011,ALL INDIA,102.13,111.90
132,18/06/2011,ALL INDIA,95.86,108.14
133,11/06/2011,ALL INDIA,92.88,104.15
134,04/06/2011,ALL INDIA,96.73,103.49
135,28/05/2011,ALL INDIA,103.33,108.27
136,21/05/2011,ALL INDIA,97.01,104.69
137,14/05/2011,ALL INDIA,100.57,102.59
138,07/05/2011,ALL INDIA,95.46,106.79
139,30/04/2011,ALL INDIA,90.96,101.76
140,23/04/2011,ALL INDIA,87.47,98.66
141,16/04/2011,ALL INDIA,83.90,89.28
142,09/04/2011,ALL INDIA,80.80,90.38
143,02/04/2011,ALL INDIA,67.89,73.75
144,26/03/2011,ALL INDIA,70.55,72.98
145,19/03/2011,ALL INDIA,70.67,74.63
146,12/03/2011,ALL INDIA,73.27,80.87
147,05/03/2011,ALL INDIA,77.90,81.68
148,26/02/2011,ALL INDIA,85.40,83.45
149,19/02/2011,ALL INDIA,88.55,86.48
150,05/02/2011,ALL INDIA,90.56,93.27
151,29/01/2011,ALL INDIA,93.71,97.36
152,22/01/2011,ALL INDIA,94.06,97.57
153,15/01/2011,ALL INDIA,88.17,97.21
154,08/01/2011,ALL INDIA,97.19,98.22
155,01/01/2011,ALL INDIA,102.29,113.00
0,25/12/2010,NORTH INDIA,114.09,117.56
1,18/12/2010,NORTH INDIA,117.71,116.65
2,11/12/2010,NORTH INDIA,118.33,118.28
3,04/12/2010,NORTH INDIA,120.22,123.83
4,27/11/2010,NORTH INDIA,122.43,122.77
5,20/11/2010,NORTH INDIA,125.09,124.84
6,13/11/2010,NORTH INDIA,125.23,124.40
7,06/11/2010,NORTH INDIA,125.11,129.49
8,30/10/2010,NORTH INDIA,121.10,126.49
9,23/10/2010,NORTH INDIA,123.59,117.10
10,16/10/2010,NORTH INDIA,126.84,142.76
11,09/10/2010,NORTH INDIA,121.91,127.17
12,02/10/2010,NORTH INDIA,NA,125.16
13,25/09/2010,NORTH INDIA,119.21,127.16
14,18/09/2010,NORTH INDIA,118.73,127.20
15,11/09/2010,NORTH INDIA,119.84,130.24
16,04/09/2010,NORTH INDIA,121.16,128.27
17,28/08/2010,NORTH INDIA,117.24,129.90
18,21/08/2010,NORTH INDIA,119.45,131.35
19,14/08/2010,NORTH INDIA,117.71,130.06
20,07/08/2010,NORTH INDIA,117.76,128.42
21,31/07/2010,NORTH INDIA,117.21,128.99
22,24/07/2010,NORTH INDIA,115.34,126.35
23,17/07/2010,NORTH INDIA,115.98,126.77
24,10/07/2010,NORTH INDIA,122.42,128.03
25,03/07/2010,NORTH INDIA,126.16,127.01
26,26/06/2010,NORTH INDIA,126.98,124.90
27,19/06/2010,NORTH INDIA,127.80,120.96
28,12/06/2010,NORTH INDIA,127.59,117.85
29,05/06/2010,NORTH INDIA,132.46,116.15
30,29/05/2010,NORTH INDIA,136.69,119.17
31,22/05/2010,NORTH INDIA,137.47,116.26
32,15/05/2010,NORTH INDIA,133.43,117.45
33,08/05/2010,NORTH INDIA,129.37,116.22
34,01/05/2010,NORTH INDIA,122.40,114.26
35,24/04/2010,NORTH INDIA,113.58,105.15
36,17/04/2010,NORTH INDIA,115.41,109.21
37,10/04/2010,NORTH INDIA,106.07,93.73
38,03/04/2010,NORTH INDIA,88.25,69.90
39,27/03/2010,NORTH INDIA,78.90,NA
40,20/03/2010,NORTH INDIA,77.86,NA
41,13/03/2010,NORTH INDIA,NA,76.28
42,06/03/2010,NORTH INDIA,76.48,82.57
43,27/02/2010,NORTH INDIA,77.85,89.36
44,20/02/2010,NORTH INDIA,79.76,93.61
45,13/02/2010,NORTH INDIA,83.03,95.99
46,06/02/2010,NORTH INDIA,86.17,96.65
47,30/01/2010,NORTH INDIA,86.34,104.85
48,23/01/2010,NORTH INDIA,90.02,98.91
49,16/01/2010,NORTH INDIA,88.81,95.14
50,09/01/2010,NORTH INDIA,89.92,104.30
51,02/01/2010,NORTH INDIA,98.17,108.70
52,25/12/2010,SOUTH INDIA,72.69,72.56
53,18/12/2010,SOUTH INDIA,78.17,72.08
54,11/12/2010,SOUTH INDIA,80.98,70.89
55,04/12/2010,SOUTH INDIA,80.57,71.44
56,27/11/2010,SOUTH INDIA,80.15,70.31
57,20/11/2010,SOUTH INDIA,79.36,71.89
58,13/11/2010,SOUTH INDIA,80.27,73.02
59,06/11/2010,SOUTH INDIA,76.82,73.68
60,30/10/2010,SOUTH INDIA,76.90,70.86
61,23/10/2010,SOUTH INDIA,80.54,70.65
62,16/10/2010,SOUTH INDIA,73.34,73.10
63,09/10/2010,SOUTH INDIA,83.34,70.75
64,02/10/2010,SOUTH INDIA,85.22,70.63
65,25/09/2010,SOUTH INDIA,84.52,70.05
66,18/09/2010,SOUTH INDIA,84.38,74.88
67,11/09/2010,SOUTH INDIA,82.16,68.39
68,04/09/2010,SOUTH INDIA,74.97,62.63
69,28/08/2010,SOUTH INDIA,82.51,53.25
70,21/08/2010,SOUTH INDIA,81.07,60.69
71,14/08/2010,SOUTH INDIA,81.26,60.74
72,07/08/2010,SOUTH INDIA,81.66,60.89
73,31/07/2010,SOUTH INDIA,73.21,60.04
74,24/07/2010,SOUTH INDIA,85.73,60.88
75,17/07/2010,SOUTH INDIA,83.57,61.10
76,10/07/2010,SOUTH INDIA,81.52,59.49
77,03/07/2010,SOUTH INDIA,81.59,57.92
78,26/06/2010,SOUTH INDIA,84.91,57.50
79,19/06/2010,SOUTH INDIA,82.32,58.81
80,12/06/2010,SOUTH INDIA,83.08,59.80
81,05/06/2010,SOUTH INDIA,81.46,65.08
82,29/05/2010,SOUTH INDIA,92.00,65.71
83,22/05/2010,SOUTH INDIA,88.94,64.03
84,15/05/2010,SOUTH INDIA,88.48,67.22
85,08/05/2010,SOUTH INDIA,92.93,66.63
86,01/05/2010,SOUTH INDIA,88.40,78.77
87,24/04/2010,SOUTH INDIA,88.52,71.73
88,17/04/2010,SOUTH INDIA,86.34,71.61
89,10/04/2010,SOUTH INDIA,78.37,72.31
90,03/04/2010,SOUTH INDIA,80.88,63.70
91,27/03/2010,SOUTH INDIA,77.84,70.55
92,20/03/2010,SOUTH INDIA,77.09,70.67
93,13/03/2010,SOUTH INDIA,77.44,69.26
94,06/03/2010,SOUTH INDIA,79.89,69.24
95,27/02/2010,SOUTH INDIA,76.08,72.80
96,20/02/2010,SOUTH INDIA,75.63,73.47
97,13/02/2010,SOUTH INDIA,76.19,73.90
98,06/02/2010,SOUTH INDIA,75.32,73.43
99,30/01/2010,SOUTH INDIA,74.63,75.35
100,23/01/2010,SOUTH INDIA,76.54,75.21
101,16/01/2010,SOUTH INDIA,74.50,74.91
102,09/01/2010,SOUTH INDIA,73.85,75.75
103,02/01/2010,SOUTH INDIA,77.34,76.77
104,25/12/2010,ALL INDIA,108.90,104.40
105,18/12/2010,ALL INDIA,108.37,105.72
106,11/12/2010,ALL INDIA,112.18,107.35
107,04/12/2010,ALL INDIA,111.53,112.08
108,27/11/2010,ALL INDIA,112.18,110.21
109,20/11/2010,ALL INDIA,112.34,112.40
110,13/11/2010,ALL INDIA,118.69,113.79
111,06/11/2010,ALL INDIA,114.43,116.41
112,30/10/2010,ALL INDIA,110.19,113.89
113,23/10/2010,ALL INDIA,114.06,102.81
114,16/10/2010,ALL INDIA,120.38,112.60
115,09/10/2010,ALL INDIA,113.04,115.89
116,02/10/2010,ALL INDIA,85.22,113.92
117,25/09/2010,ALL INDIA,110.87,116.08
118,18/09/2010,ALL INDIA,110.42,114.90
119,11/09/2010,ALL INDIA,108.25,113.39
120,04/09/2010,ALL INDIA,110.82,111.18
121,28/08/2010,ALL INDIA,108.39,114.39
122,21/08/2010,ALL INDIA,109.12,112.10
123,14/08/2010,ALL INDIA,109.91,110.76
124,07/08/2010,ALL INDIA,110.52,111.25
125,31/07/2010,ALL INDIA,110.97,108.55
126,24/07/2010,ALL INDIA,108.31,106.17
127,17/07/2010,ALL INDIA,106.48,106.51
128,10/07/2010,ALL INDIA,108.62,105.86
